subject_name,course_name,abs_course_url
Computer Science,Serverless Machine Learning con TensorFlow en GCP,https://www.classcentral.com/course/coursera-serverless-machine-learning-con-tensorflow-en-gcp-13679
Computer Science,Developing FPGA-accelerated cloud applications with SDAccel: Theory,https://www.classcentral.com/course/coursera-developing-fpga-accelerated-cloud-applications-with-sdaccel-theory-13559
Computer Science,"Two Speed IT: How Companies Can Surf the Digital Wave, a BCG Perspective",https://www.classcentral.com/course/coursera-two-speed-it-how-companies-can-surf-the-digital-wave-a-bcg-perspective-2946
Computer Science,Internet of Things: How did we get here?,https://www.classcentral.com/course/coursera-internet-of-things-how-did-we-get-here-4276
Computer Science,Machine Learning: Clustering & Retrieval,https://www.classcentral.com/course/coursera-machine-learning-clustering-retrieval-4313
Computer Science,Mastering the Software Engineering Interview,https://www.classcentral.com/course/coursera-mastering-the-software-engineering-interview-4261
Computer Science,Введение в параллельное программирование с использованием OpenMP и MPI,https://www.classcentral.com/course/coursera-------openmp--mpi-4449
Computer Science,Advanced Algorithms and Complexity,https://www.classcentral.com/course/coursera-advanced-algorithms-and-complexity-5474
Computer Science,System Validation: Automata and behavioural equivalences,https://www.classcentral.com/course/coursera-system-validation-automata-and-behavioural-equivalences-6825
Computer Science,Cybersecurity Policy for Aviation and Internet Infrastructures,https://www.classcentral.com/course/coursera-cybersecurity-policy-for-aviation-and-internet-infrastructures-8819
Computer Science,Homeland Security & Cybersecurity Connection - It's Not About the Terrorists,https://www.classcentral.com/course/coursera-homeland-security-cybersecurity-connection-it-s-not-about-the-terrorists-8820
Computer Science,Elastic Cloud Infrastructure: Containers and Services,https://www.classcentral.com/course/coursera-elastic-cloud-infrastructure-containers-and-services-8762
Computer Science,Palo Alto Networks Academy Cybersecurity Foundation,https://www.classcentral.com/course/coursera-palo-alto-networks-academy-cybersecurity-foundation-12008
Computer Science,Palo Alto Networks Cybersecurity Essentials II,https://www.classcentral.com/course/coursera-palo-alto-networks-cybersecurity-essentials-ii-12015
Computer Science,Testing with Agile,https://www.classcentral.com/course/coursera-testing-with-agile-6523
Computer Science,"System Validation (4): Modelling Software, Protocols, and other behaviour",https://www.classcentral.com/course/coursera-system-validation-4-modelling-software-protocols-and-other-behaviour-7803
Computer Science,Google Cloud Platform Fundamentals for AWS Professionals,https://www.classcentral.com/course/coursera-google-cloud-platform-fundamentals-for-aws-professionals-8614
Computer Science,Enterprise System Management and Security ,https://www.classcentral.com/course/coursera-enterprise-system-management-and-security-9318
Computer Science,Programming with Cloud IoT Platforms,https://www.classcentral.com/course/coursera-programming-with-cloud-iot-platforms-12536
Computer Science,Essential Cloud Infrastructure: Core Services en Français,https://www.classcentral.com/course/coursera-essential-cloud-infrastructure-core-services-en-francais-12577
Computer Science,Motion Planning for Self-Driving Cars,https://www.classcentral.com/course/coursera-motion-planning-for-self-driving-cars-13134
Computer Science,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",https://www.classcentral.com/course/coursera-introduction-to-tensorflow-for-artificial-intelligence-machine-learning-and-deep-learning-13287
Computer Science, Introduction to G Suite,https://www.classcentral.com/course/coursera-introduction-to-g-suite-14377
Computer Science,Principles of Secure Coding,https://www.classcentral.com/course/coursera-principles-of-secure-coding-14478
Computer Science,"Stereo Vision, Dense Motion & Tracking",https://www.classcentral.com/course/coursera-stereo-vision-dense-motion-tracking-13566
Computer Science,"Image Processing, Features & Segmentation",https://www.classcentral.com/course/coursera-image-processing-features-segmentation-13567
Computer Science,Expanded FPGA Training with NIOS II,https://www.classcentral.com/course/coursera-expanded-fpga-training-with-nios-ii-13678
Computer Science,"Cybersecurity Roles, Processes & Operating System Security",https://www.classcentral.com/course/coursera-cybersecurity-roles-processes-operating-system-security-13868
Computer Science,Ordered Data Structures,https://www.classcentral.com/course/coursera-ordered-data-structures-14488
Computer Science,Unordered Data Structures,https://www.classcentral.com/course/coursera-unordered-data-structures-14487
Computer Science,Object-Oriented Data Structures in C++,https://www.classcentral.com/course/coursera-object-oriented-data-structures-in-c-14489
Computer Science,Introduction to Blockchain Technologies,https://www.classcentral.com/course/coursera-introduction-to-blockchain-technologies-13377
Computer Science,Computer Fundamentals,https://www.classcentral.com/course/swayam-computer-fundamentals-13950
Computer Science,Computer Networks,https://www.classcentral.com/course/swayam-computer-networks-13951
Computer Science,Blockchain 360: A State of the Art for Professionals,https://www.classcentral.com/course/coursera-blockchain-360-a-state-of-the-art-for-professionals-12595
Computer Science,Keamanan Informasi: Melindungi Informasi Anda di Era Digital,https://www.classcentral.com/course/indonesiax-keamanan-informasi-melindungi-informasi-anda-di-era-digital-14904
Computer Science,Accessibilité numérique,https://www.classcentral.com/course/france-universite-numerique-accessibilite-numerique-10875
Computer Science,Web sémantique et Web de données,https://www.classcentral.com/course/france-universite-numerique-web-semantique-et-web-de-donnees-4717
Computer Science,计算几何 | Computational Geometry,https://www.classcentral.com/course/edx--computational-geometry-5434
Computer Science,Fabriquer un objet connecté - session 4,https://www.classcentral.com/course/france-universite-numerique-fabriquer-un-objet-connecte-session-4-10892
Computer Science,Cobre el fiel amigo de la comunicación,https://www.classcentral.com/course/miriadax-cobre-el-fiel-amigo-de-la-comunicacion-10404
Computer Science,Objectif IPv6 : vers l'internet nouvelle génération,https://www.classcentral.com/course/france-universite-numerique-objectif-ipv6-vers-l-internet-nouvelle-generation-3904
Computer Science,Continuous Integration,https://www.classcentral.com/course/coursera-continuous-integration-13654
Computer Science,Data Structures,https://www.classcentral.com/course/swayam-data-structures-13983
Computer Science,IoT Capstone Project,https://www.classcentral.com/course/edx-iot-capstone-project-9755
Computer Science,Cyber Security,https://www.classcentral.com/course/swayam-cyber-security-13978
Computer Science,Introduction to Computer Networks and Internet Protocols,https://www.classcentral.com/course/swayam-introduction-to-computer-networks-and-internet-protocols-14144
Computer Science,M040: New Features and Tools in MongoDB 4.0,https://www.classcentral.com/course/mongodb-university-m040-new-features-and-tools-in-mongodb-4-0-11559
Computer Science,Creating Trustworthy and Ethical Artificial Intelligence,https://www.classcentral.com/course/opensap-creating-trustworthy-and-ethical-artificial-intelligence-14428
Computer Science,Programmieren mit Snap!,https://www.classcentral.com/course/opensap-programmieren-mit-snap-14429
Computer Science,Computer Vision: The Fundamentals,https://www.classcentral.com/course/coursera-computer-vision-the-fundamentals-322
Computer Science,An Introduction to Computer Networks,https://www.classcentral.com/course/independent-an-introduction-to-computer-networks-471
Computer Science,6.00x: Introduction to Computer Science and Programming,https://www.classcentral.com/course/edx-6-00x-introduction-to-computer-science-and-programming-446
Computer Science,Natural Language Processing,https://www.classcentral.com/course/coursera-natural-language-processing-307
Computer Science,Pattern-Oriented Software Architectures for Concurrent and Networked Software,https://www.classcentral.com/course/coursera-pattern-oriented-software-architectures-for-concurrent-and-networked-software-2039
Computer Science,Graph Partitioning and Expanders,https://www.classcentral.com/course/novoed-graph-partitioning-and-expanders-762
Computer Science,Startup Engineering,https://www.classcentral.com/course/coursera-startup-engineering-626
Computer Science,Introduction to Systematic Program Design - Part 1,https://www.classcentral.com/course/coursera-introduction-to-systematic-program-design-part-1-845
Computer Science,Arithmétique: en route pour la cryptographie,https://www.classcentral.com/course/canvas-network-arithmetique-en-route-pour-la-cryptographie-1222
Computer Science,数据结构与算法  Data Structures and Algorithms,https://www.classcentral.com/course/coursera--data-structures-and-algorithms-1267
Computer Science,كيف تفكر الآلات - مقدمة في تقنيات الحوسبة,https://www.classcentral.com/course/rwaq---------1459
Computer Science,Introduction to Grid Computing,https://www.classcentral.com/course/independent-introduction-to-grid-computing-1532
Computer Science,Computer Networks,https://www.classcentral.com/course/coursera-computer-networks-824
Computer Science,Discrete Inference and Learning in Artificial Vision,https://www.classcentral.com/course/coursera-discrete-inference-and-learning-in-artificial-vision-1311
Computer Science,Louv1.01x: Paradigms of Computer Programming,https://www.classcentral.com/course/edx-louv1-01x-paradigms-of-computer-programming-1487
Computer Science,Introduction to Informatics,https://www.classcentral.com/course/open-education-by-blackboard-introduction-to-informatics-1800
Computer Science,Linear and Discrete Optimization,https://www.classcentral.com/course/coursera-linear-and-discrete-optimization-526
Computer Science,Compilers,https://www.classcentral.com/course/coursera-compilers-328
Computer Science,Machine Learning 1—Supervised Learning,https://www.classcentral.com/course/udacity-machine-learning-1-supervised-learning-1847
Computer Science,Introducción a Raspberry Pi (Ver-2),https://www.classcentral.com/course/independent-introduccion-a-raspberry-pi-ver-2-2206
Computer Science,أساسيات التشفير,https://www.classcentral.com/course/rwaq----3097
Computer Science,Introduction to Enterprise Computing,https://www.classcentral.com/course/independent-introduction-to-enterprise-computing-1007
Computer Science,Develop Java Embedded Applications Using a Raspberry Pi,https://www.classcentral.com/course/independent-develop-java-embedded-applications-using-a-raspberry-pi-2051
Computer Science,مقدمة في علم الحاسوب والبرمجة,https://www.classcentral.com/course/edraak------2042
Computer Science,PLM14101: Global Information Technology Outlook,https://www.classcentral.com/course/independent-plm14101-global-information-technology-outlook-2035
Computer Science,The Hardware/Software Interface,https://www.classcentral.com/course/coursera-the-hardware-software-interface-453
Computer Science,شبكات الحاسب - تحليل شبكات المعلومات,https://www.classcentral.com/course/rwaq-------3105
Computer Science,Information Security and Risk Management in Context,https://www.classcentral.com/course/coursera-information-security-and-risk-management-in-context-417
Computer Science,Designing and Executing Information Security Strategies,https://www.classcentral.com/course/coursera-designing-and-executing-information-security-strategies-650
Computer Science,Building an Information Risk Management Toolkit,https://www.classcentral.com/course/coursera-building-an-information-risk-management-toolkit-594
Computer Science,Enterprise Computing Strategies,https://www.classcentral.com/course/open-education-by-blackboard-enterprise-computing-strategies-2054
Computer Science,Introduction to Cybersecurity,https://www.classcentral.com/course/canvas-network-introduction-to-cybersecurity-1325
Computer Science,Informatik für Ökonomen,https://www.classcentral.com/course/coursera-informatik-fur-okonomen-1179
Computer Science,Einführung in die Internetsicherheit,https://www.classcentral.com/course/openhpi-einfu-hrung-in-die-internetsicherheit-2241
Computer Science,Heterogeneous Parallel Programming,https://www.classcentral.com/course/coursera-heterogeneous-parallel-programming-427
Computer Science,Artificial Intelligence Planning,https://www.classcentral.com/course/coursera-artificial-intelligence-planning-414
Computer Science,Power and elegance of computational thinking,https://www.classcentral.com/course/janux-power-and-elegance-of-computational-thinking-1585
Computer Science,أساسيات استرجاع المعلومات,https://www.classcentral.com/course/rwaq-----3126
Computer Science,Einführung in Computer Vision,https://www.classcentral.com/course/coursera-einfuhrung-in-computer-vision-855
Computer Science,Fog Networks and the Internet of Things,https://www.classcentral.com/course/coursera-fog-networks-and-the-internet-of-things-2731
Computer Science,Arithmétique : en route pour la cryptographie,https://www.classcentral.com/course/france-universite-numerique-arithmetique-en-route-pour-la-cryptographie-4712
Computer Science,Binaural Hearing for Robots,https://www.classcentral.com/course/france-universite-numerique-binaural-hearing-for-robots-3460
Computer Science,DEV202.2x: Building Cloud Apps with Microsoft Azure – Part 2,https://www.classcentral.com/course/edx-dev202-2x-building-cloud-apps-with-microsoft-azure-part-2-3536
Computer Science,情報セキュリティ『超』入門 (ga024),https://www.classcentral.com/course/gacco----ga024-3564
Computer Science,Information Security and Risk Management: An Overview,https://www.classcentral.com/course/canvas-network-information-security-and-risk-management-an-overview-3491
Computer Science,INF201x: Windows PowerShell Fundamentals,https://www.classcentral.com/course/edx-inf201x-windows-powershell-fundamentals-3340
Computer Science,DEV202.1x: Building Cloud Apps with Microsoft Azure – Part 1,https://www.classcentral.com/course/edx-dev202-1x-building-cloud-apps-with-microsoft-azure-part-1-3348
Computer Science,CS190.1x: Scalable Machine Learning,https://www.classcentral.com/course/edx-cs190-1x-scalable-machine-learning-2965
Computer Science,Computer Architecture,https://www.classcentral.com/course/swayam-computer-architecture-3985
Computer Science,JDK 8 Massive Open and Online Course: Lambdas and Streams Introduction,https://www.classcentral.com/course/independent-jdk-8-massive-open-and-online-course-lambdas-and-streams-introduction-3844
Computer Science, 算法基础,https://www.classcentral.com/course/coursera--2764
Computer Science,《実務・資格講座》いまさらのITの基本～基本情報技術者へのいざない～ (gb004),https://www.classcentral.com/course/gacco---it--gb004-3863
Computer Science,LFS201x: Linux System Administration Essentials,https://www.classcentral.com/course/edx-lfs201x-linux-system-administration-essentials-3657
Computer Science,CLD203x: Office 365: Managing Identities and Services,https://www.classcentral.com/course/edx-cld203x-office-365-managing-identities-and-services-4008
Computer Science,CLD1003x: Office 365: Managing Identities and Services with Hands-On Labs,https://www.classcentral.com/course/edx-cld1003x-office-365-managing-identities-and-services-with-hands-on-labs-4009
Computer Science,INF202x: Microsoft Enterprise Mobility Suite,https://www.classcentral.com/course/edx-inf202x-microsoft-enterprise-mobility-suite-4100
Computer Science,DEV206.1x: Introduction to XAML and Application Development,https://www.classcentral.com/course/edx-dev206-1x-introduction-to-xaml-and-application-development-4063
Computer Science,情報セキュリティ「初級」 (ga045),https://www.classcentral.com/course/gacco---ga045-4024
Computer Science,Computer Security,https://www.classcentral.com/course/coursera-computer-security-318
Computer Science,機器學習技法 (Machine Learning Techniques),https://www.classcentral.com/course/coursera--machine-learning-techniques-2847
Computer Science,Introduction à la logique informatique - Partie 1 : calcul propositionnel,https://www.classcentral.com/course/france-universite-numerique-introduction-a-la-logique-informatique-partie-1-calcul-propositionnel-4831
Computer Science,DAT203x: Data Science and Machine Learning Essentials,https://www.classcentral.com/course/edx-dat203x-data-science-and-machine-learning-essentials-3954
Computer Science,Computer Science 101,https://www.classcentral.com/course/coursera-computer-science-101-375
Computer Science,Machine Learning,https://www.classcentral.com/course/coursera-machine-learning-373
Computer Science,Sistemas embebidos: Aplicaciones con Arduino,https://www.classcentral.com/course/coursera-sistemas-embebidos-aplicaciones-con-arduino-4638
Computer Science,"BJC.3x: The Beauty and Joy of Computing (CS Principles), Part 3",https://www.classcentral.com/course/edx-bjc-3x-the-beauty-and-joy-of-computing-cs-principles-part-3-2548
Computer Science,INF1002x: Managing Devices Using Enterprise Mobility Suite,https://www.classcentral.com/course/edx-inf1002x-managing-devices-using-enterprise-mobility-suite-4102
Computer Science,Information Security- II,https://www.classcentral.com/course/swayam-information-security-ii-5292
Computer Science,Introducción a la informática: codificación de la información,https://www.classcentral.com/course/independent-introduccion-a-la-informatica-codificacion-de-la-informacion-4568
Computer Science,Mobile Robots and Autonomous Vehicles,https://www.classcentral.com/course/france-universite-numerique-mobile-robots-and-autonomous-vehicles-3459
Computer Science,"BJC.4x: The Beauty and Joy of Computing (CS Principles), Part 4",https://www.classcentral.com/course/edx-bjc-4x-the-beauty-and-joy-of-computing-cs-principles-part-4-2543
Computer Science,Microsoft Exchange 2013 Fundamentals,https://www.classcentral.com/course/edx-microsoft-exchange-2013-fundamentals-5022
Computer Science,General Game Playing,https://www.classcentral.com/course/coursera-general-game-playing-588
Computer Science,Introduction to Real-Time Systems,https://www.classcentral.com/course/edx-introduction-to-real-time-systems-4990
Computer Science,Code-Based Cryptography,https://www.classcentral.com/course/france-universite-numerique-code-based-cryptography-3458
Computer Science,Code-Based Cryptography,https://www.classcentral.com/course/france-universite-numerique-code-based-cryptography-13720
Computer Science,Modelling and Simulation using Simulink,https://www.classcentral.com/course/iversity-modelling-and-simulation-using-simulink-4918
Computer Science,Web Application Development: Testing and Deployment,https://www.classcentral.com/course/coursera-web-application-development-testing-and-deployment-5537
Computer Science,基礎から学ぶITリテラシー インターネットとセキュリティ (ga065),https://www.classcentral.com/course/gacco-it--ga065-6122
Computer Science,Running Experiments with Agile,https://www.classcentral.com/course/coursera-running-experiments-with-agile-5524
Computer Science,Microsoft Windows Server 2012 Fundamentals: DNS,https://www.classcentral.com/course/edx-microsoft-windows-server-2012-fundamentals-dns-6451
Computer Science,Microsoft Windows Server 2012 Fundamentals: DHCP,https://www.classcentral.com/course/edx-microsoft-windows-server-2012-fundamentals-dhcp-6452
Computer Science,Microsoft Windows Server 2012 Fundamentals: Storage,https://www.classcentral.com/course/edx-microsoft-windows-server-2012-fundamentals-storage-6453
Computer Science,Microsoft Windows Server 2012 Fundamentals: Infrastructure,https://www.classcentral.com/course/edx-microsoft-windows-server-2012-fundamentals-infrastructure-6454
Computer Science,Distributed Machine Learning with Apache Spark,https://www.classcentral.com/course/edx-distributed-machine-learning-with-apache-spark-5851
Computer Science,Microsoft Windows Server 2012 Fundamentals: Hyper-V,https://www.classcentral.com/course/edx-microsoft-windows-server-2012-fundamentals-hyper-v-6450
Computer Science,Enterprise Architecture and Essentials of The Open Group Architecture Framework (TOGAF® 9.1),https://www.classcentral.com/course/edx-enterprise-architecture-and-essentials-of-the-open-group-architecture-framework-togaf-9-1-6491
Computer Science,Introduction to Cryptology,https://www.classcentral.com/course/swayam-introduction-to-cryptology-6700
Computer Science,Introduction to Data Analytics,https://www.classcentral.com/course/swayam-introduction-to-data-analytics-3973
Computer Science,Quantum Information and Computing,https://www.classcentral.com/course/swayam-quantum-information-and-computing-6561
Computer Science,Windows 10 App Development - Advanced,https://www.classcentral.com/course/edx-windows-10-app-development-advanced-6592
Computer Science,DEV217x: Accelerate Software Delivery Using DevOps,https://www.classcentral.com/course/edx-dev217x-accelerate-software-delivery-using-devops-6841
Computer Science,CS50's AP® Computer Science Principles,https://www.classcentral.com/course/edx-cs50-s-ap-computer-science-principles-7017
Computer Science,Introduction to Recommender Systems,https://www.classcentral.com/course/coursera-introduction-to-recommender-systems-1029
Computer Science,Introduction to Windows PowerShell,https://www.classcentral.com/course/edx-introduction-to-windows-powershell-7059
Computer Science,Initiation à la conception orientée objet,https://www.classcentral.com/course/france-universite-numerique-initiation-a-la-conception-orientee-objet-4582
Computer Science,Introduction to Microsoft Azure,https://www.classcentral.com/course/edx-introduction-to-microsoft-azure-7217
Computer Science,Introduction aux technologies des médias interactifs numériques,https://www.classcentral.com/course/france-universite-numerique-introduction-aux-technologies-des-medias-interactifs-numeriques-1514
Computer Science,À la découverte des télécommunications,https://www.classcentral.com/course/france-universite-numerique-a-la-decouverte-des-telecommunications-4556
Computer Science,Internet e il mondo delle reti (2nd ed.),https://www.classcentral.com/course/eduopen-internet-e-il-mondo-delle-reti-2nd-ed-7667
Computer Science,"Algorithms: Design and Analysis, Part 2",https://www.classcentral.com/course/coursera-algorithms-design-and-analysis-part-2-426
Computer Science,CS125x: Advanced Distributed Machine Learning with Apache Spark,https://www.classcentral.com/course/edx-cs125x-advanced-distributed-machine-learning-with-apache-spark-5853
Computer Science,Introduction to Natural Language Processing,https://www.classcentral.com/course/coursera-introduction-to-natural-language-processing-3332
Computer Science,Soyez acteur de la sécurité de l'information,https://www.classcentral.com/course/france-universite-numerique-soyez-acteur-de-la-securite-de-l-information-10930
Computer Science,Advanced Analytics for Ecosystems around Software,https://www.classcentral.com/course/openhpi-advanced-analytics-for-ecosystems-around-software-5381
Computer Science,Basic Modeling for Discrete Optimization 离散优化建模基础篇,https://www.classcentral.com/course/coursera-basic-modeling-for-discrete-optimization--7760
Computer Science,Computer Architecture,https://www.classcentral.com/course/swayam-computer-architecture-7895
Computer Science,Internetwork Security,https://www.classcentral.com/course/swayam-internetwork-security-7936
Computer Science,Computational Science and Engineering using Python,https://www.classcentral.com/course/swayam-computational-science-and-engineering-using-python-7949
Computer Science,Information Security-3,https://www.classcentral.com/course/swayam-information-security-3-7907
Computer Science,Machine Learning: Recommender Systems & Dimensionality Reduction,https://www.classcentral.com/course/coursera-machine-learning-recommender-systems-dimensionality-reduction-4215
Computer Science,Software Defined Networking,https://www.classcentral.com/course/coursera-software-defined-networking-489
Computer Science,Introduction to Computing using Python,https://www.classcentral.com/course/edx-introduction-to-computing-using-python-7622
Computer Science,Advanced Modeling for Discrete Optimization 离散优化建模高阶篇,https://www.classcentral.com/course/coursera-advanced-modeling-for-discrete-optimization--7758
Computer Science,Introduction to Data Storage and Management Technologies,https://www.classcentral.com/course/edx-introduction-to-data-storage-and-management-technologies-5998
Computer Science,Art-duino : fabriquer des objets connectés créatifs,https://www.classcentral.com/course/france-universite-numerique-art-duino-fabriquer-des-objets-connectes-creatifs-10939
Computer Science,L'essentiel pour maîtriser Linux,https://www.classcentral.com/course/france-universite-numerique-l-essentiel-pour-maitriser-linux-10941
Computer Science,Curso de ciberseguridad para micropymes y autónomos,https://www.classcentral.com/course/canvas-network-curso-de-ciberseguridad-para-micropymes-y-autonomos-8094
Computer Science,Network Security for Industry Professionals,https://www.classcentral.com/course/futurelearn-network-security-for-industry-professionals-8093
Computer Science,Cyber Security: Protecting Yourself and Your Data,https://www.classcentral.com/course/edx-cyber-security-protecting-yourself-and-your-data-8054
Computer Science,Machine Learning Capstone: An Intelligent Application with Deep Learning,https://www.classcentral.com/course/coursera-machine-learning-capstone-an-intelligent-application-with-deep-learning-5098
Computer Science,Google Cloud Platform for AWS Professionals,https://www.classcentral.com/course/coursera-google-cloud-platform-for-aws-professionals-8562
Computer Science,Understanding Information and Technology Today,https://www.classcentral.com/course/futurelearn-understanding-information-and-technology-today-8388
Computer Science,Modeling Discrete Optimization,https://www.classcentral.com/course/coursera-modeling-discrete-optimization-3692
Computer Science,Functional Programming in Erlang,https://www.classcentral.com/course/futurelearn-functional-programming-in-erlang-7642
Computer Science,Designing Highly Scalable Web Apps on Google Cloud Platform,https://www.classcentral.com/course/coursera-designing-highly-scalable-web-apps-on-google-cloud-platform-7781
Computer Science,Configuration Management on Google Cloud Platform,https://www.classcentral.com/course/coursera-configuration-management-on-google-cloud-platform-7786
Computer Science,"Computing, Storage and Security with Google Cloud Platform",https://www.classcentral.com/course/coursera-computing-storage-and-security-with-google-cloud-platform-7783
Computer Science,Computational Linear Algebra,https://www.classcentral.com/course/independent-computational-linear-algebra-8912
Computer Science,Concurrent Programming in Erlang,https://www.classcentral.com/course/futurelearn-concurrent-programming-in-erlang-8080
Computer Science,Learning From Data (Introductory Machine Learning),https://www.classcentral.com/course/edx-learning-from-data-introductory-machine-learning-1240
Computer Science,Architettura degli elaboratori,https://www.classcentral.com/course/emma-architettura-degli-elaboratori-9323
Computer Science,Introduction to Logic,https://www.classcentral.com/course/stanford-openedx-introduction-to-logic-7078
Computer Science,Developing Microsoft Azure Solutions,https://www.classcentral.com/course/edx-developing-microsoft-azure-solutions-7481
Computer Science,Systèmes embarqués et objets connectés - Démarche de conception,https://www.classcentral.com/course/france-universite-numerique-systemes-embarques-et-objets-connectes-demarche-de-conception-10990
Computer Science,Fundamentals of Computer Architecture,https://www.classcentral.com/course/coursera-fundamentals-of-computer-architecture-7501
Computer Science,"Reliable Distributed Algorithms, Part 1",https://www.classcentral.com/course/edx-reliable-distributed-algorithms-part-1-6604
Computer Science,The Internet of Things,https://www.classcentral.com/course/futurelearn-the-internet-of-things-3820
Computer Science,Ciberseguridad: ataques y contramedidas,https://www.classcentral.com/course/independent-ciberseguridad-ataques-y-contramedidas-11662
Computer Science,Introduction to Reinforcement Learning,https://www.classcentral.com/course/coursera-introduction-to-reinforcement-learning-9607
Computer Science,Introduction to Modern Application Development,https://www.classcentral.com/course/swayam-introduction-to-modern-application-development-7908
Computer Science,Les Réseaux Locaux,https://www.classcentral.com/course/france-universite-numerique-les-reseaux-locaux-10121
Computer Science,CNIT 127: Exploit Development,https://www.classcentral.com/course/independent-cnit-127-exploit-development-10432
Computer Science,Introduction to Machine Learning,https://www.classcentral.com/course/swayam-introduction-to-machine-learning-5288
Computer Science,Deep Learning For Visual Computing,https://www.classcentral.com/course/swayam-deep-learning-for-visual-computing-9870
Computer Science,Artificial Intelligence: Knowledge Representation and Reasoning,https://www.classcentral.com/course/swayam-artificial-intelligence-knowledge-representation-and-reasoning-5290
Computer Science,Digital Accessibility as a Business Practice ,https://www.classcentral.com/course/canvas-network-digital-accessibility-as-a-business-practice-9272
Computer Science,Advanced Graph Theory,https://www.classcentral.com/course/swayam-advanced-graph-theory-9817
Computer Science,An Introduction to Probability in Computing,https://www.classcentral.com/course/swayam-an-introduction-to-probability-in-computing-10029
Computer Science,"Programming, Data Structures and Algorithms",https://www.classcentral.com/course/swayam-programming-data-structures-and-algorithms-2778
Computer Science,AI:Constraint Satisfaction,https://www.classcentral.com/course/swayam-ai-constraint-satisfaction-7923
Computer Science,Information security - IV,https://www.classcentral.com/course/swayam-information-security-iv-9913
Computer Science,Traditional and Non-Traditional Optimization Tools,https://www.classcentral.com/course/swayam-traditional-and-non-traditional-optimization-tools-10066
Computer Science,Digital Switching - I,https://www.classcentral.com/course/swayam-digital-switching-i-10051
Computer Science,Conectando el futuro con Fibra Óptica,https://www.classcentral.com/course/miriadax-conectando-el-futuro-con-fibra-optica-10403
Computer Science,Laboratorio di Programmazione,https://www.classcentral.com/course/federica-laboratorio-di-programmazione-7554
Computer Science,Building Bots for Journalism: Software You Talk With,https://www.classcentral.com/course/independent-building-bots-for-journalism-software-you-talk-with-10630
Computer Science,Elaborazione del linguaggio naturale,https://www.classcentral.com/course/federica-elaborazione-del-linguaggio-naturale-7567
Computer Science,Progetto e sviluppo di sistemi in tempo reale,https://www.classcentral.com/course/federica-progetto-e-sviluppo-di-sistemi-in-tempo-reale-10727
Computer Science,Calcolatori Elettronici,https://www.classcentral.com/course/federica-calcolatori-elettronici-10655
Computer Science,Fondamenti di informatica,https://www.classcentral.com/course/federica-fondamenti-di-informatica-10656
Computer Science,Basics of ICT,https://www.classcentral.com/course/canvas-network-basics-of-ict-10613
Computer Science,Basics of ICT & Technology,https://www.classcentral.com/course/canvas-network-basics-of-ict-technology-10614
Computer Science,Microsoft Professional Capstone : System Administration,https://www.classcentral.com/course/edx-microsoft-professional-capstone-system-administration-9842
Computer Science,Internet Measurements: a Hands-on Introduction,https://www.classcentral.com/course/france-universite-numerique-internet-measurements-a-hands-on-introduction-10834
Computer Science,Manager augmenté par l’intelligence artificielle ?,https://www.classcentral.com/course/france-universite-numerique-manager-augmente-par-l-intelligence-artificielle-10842
Computer Science,Socle en Informatique,https://www.classcentral.com/course/france-universite-numerique-socle-en-informatique-10847
Computer Science,IT Automation: It’s not that scary!,https://www.classcentral.com/course/coursera-it-automation-it-s-not-that-scary-10217
Computer Science,Les réseaux d'accès optiques FTTH,https://www.classcentral.com/course/france-universite-numerique-les-reseaux-d-acces-optiques-ftth-11186
Computer Science,ABC du langage C,https://www.classcentral.com/course/france-universite-numerique-abc-du-langage-c-10953
Computer Science,Artificial Intelligence: Search Methods for Problem Solving,https://www.classcentral.com/course/swayam-artificial-intelligence-search-methods-for-problem-solving-3992
Computer Science,Programmer en C,https://www.classcentral.com/course/france-universite-numerique-programmer-en-c-10954
Computer Science,Cryptography II,https://www.classcentral.com/course/coursera-cryptography-ii-425
Computer Science,Laboratorio di Programmazione: strumenti e programmi,https://www.classcentral.com/course/federica-laboratorio-di-programmazione-strumenti-e-programmi-10700
Computer Science,Natural Language Processing and Language Understanding in Educational Research,https://www.classcentral.com/course/edx-natural-language-processing-and-language-understanding-in-educational-research-9136
Computer Science,Emerging Technologies Capstone ,https://www.classcentral.com/course/coursera-emerging-technologies-capstone-5154
Computer Science,Supercomputing,https://www.classcentral.com/course/futurelearn-supercomputing-7660
Computer Science,Internet Emerging Technologies,https://www.classcentral.com/course/coursera-internet-emerging-technologies-3933
Computer Science,Smartphone Emerging Technologies,https://www.classcentral.com/course/coursera-smartphone-emerging-technologies-3932
Computer Science,Wireless Communication Emerging Technologies,https://www.classcentral.com/course/coursera-wireless-communication-emerging-technologies-3936
Computer Science,Internet of Things & Augmented Reality Emerging Technologies,https://www.classcentral.com/course/coursera-internet-of-things-augmented-reality-emerging-technologies-3934
Computer Science,組込み・リアルタイムシステム (ga118),https://www.classcentral.com/course/gacco---ga118-12241
Computer Science,アクティブで深い学びのデザイン (ga104),https://www.classcentral.com/course/gacco--ga104-13360
Computer Science,Neural Networks for Machine Learning,https://www.classcentral.com/course/coursera-neural-networks-for-machine-learning-398
